timestamp,split,C_out_status,Temp_C,C_in_gNm3,C_in_mgNm3,Q_Nm3h,dust_load_kg_h,U1_kV,U2_kV,U3_kV,U4_kV,U_mean_kV,U_sum_kV,U_sq_sum_kV2,U_front_back_gradient_kV,T1_s,T2_s,T3_s,T4_s,T_mean_s,T_min_s,T_max_s,T_std_s,rapping_rate1_per_min,rapping_rate2_per_min,rapping_rate3_per_min,rapping_rate4_per_min,rapping_rate_total_per_min,cycle_dust_load_proxy1_kg,cycle_dust_load_proxy2_kg,cycle_dust_load_proxy3_kg,cycle_dust_load_proxy4_kg,cycle_dust_load_proxy_max_kg,C_out_mgNm3,C_out_status_code,C_out_missing_flag,C_out_exact_flag,C_out_cap50_flag,penetration_recorded_or_lower_bound,efficiency_recorded_or_upper_bound,removal_index_recorded_or_upper_bound,removal_index_is_upper_bound_flag,required_efficiency_10mg,required_efficiency_5mg,required_removal_index_10mg,required_removal_index_5mg,required_index_increment_5_vs_10,removal_index_gap_to_10_lower_bound,removal_index_gap_to_5_lower_bound,P_total_kW,specific_energy_kWh_per_1000Nm3,minute_index,day_index,hour,hour_sin,hour_cos,condition_cluster,predictor_outside_train_support_count,predictor_outside_train_support_any_flag,Temp_C_outside_train_range_flag,C_in_gNm3_outside_train_range_flag,Q_Nm3h_outside_train_range_flag,U1_kV_outside_train_range_flag,U2_kV_outside_train_range_flag,U3_kV_outside_train_range_flag,U4_kV_outside_train_range_flag,T1_s_outside_train_range_flag,T2_s_outside_train_range_flag,T3_s_outside_train_range_flag,T4_s_outside_train_range_flag,P_total_kW_outside_train_range_flag
2024-05-02 00:09:00,train,exact,135.8,45.36,45360,451801,20493.69336,62.6,65.8,52.8,54.5,58.925,235.7,14006.49,21.1,234,225,431,412,325.5,225,431,96.2873304231,0.25641025641,0.266666666667,0.139211136891,0.145631067961,0.807919127929,1332.0900684,1280.855835,2453.5505106,2345.3893512,2453.5505106,49.84,1,0,1,0,0.0010987654321,0.998901234568,6.81356806392,0,0.999779541446,0.999889770723,8.41980084541,9.11294802597,0.69314718056,1.60623278149,2.29937996205,1986.5,4.39684728453,1449,2,0.15,0.0392598157591,0.999229036241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:10:00,train,right_censored_at_50,130.7,46.07,46070,449591,20712.65737,64.8,64.4,55.3,46.5,57.75,231,13566.74,27.4,252,271,415,390,332,252,415,71.368760673,0.238095238095,0.221402214022,0.144578313253,0.153846153846,0.757921919217,1449.8860159,1559.20281869,2387.70911349,2243.87121508,2387.70911349,50,2,0,0,1,0.0010853049707,0.998914695029,6.8258942525,1,0.999782939006,0.999891469503,8.43533216494,9.1284793455,0.69314718056,1.60943791243,2.30258509299,1893.1,4.21071596184,1450,2,0.166666666667,0.0436193873653,0.999048221582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:11:00,train,exact,135.5,49.55,49550,462441,22913.95155,64.8,62.6,49.9,47.6,56.225,224.9,12873.57,29.9,209,235,455,384,320.75,209,455,102.304386514,0.287081339713,0.255319148936,0.131868131868,0.15625,0.830518620517,1330.28218721,1495.77183729,2896.06887646,2444.154832,2896.06887646,49.42,1,0,1,0,0.000997376387487,0.999002623613,6.9103823392,0,0.999798183653,0.999899091826,8.50815244676,9.20129962732,0.69314718056,1.59777010757,2.29091728813,1908.8,4.1276616909,1451,2,0.183333333333,0.0479781285213,0.998848386485,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:12:00,train,exact,132.6,45.89,45890,454163,20841.54007,62.4,61.7,51.1,50.5,56.425,225.7,12862.11,22.5,236,248,407,408,324.75,236,408,82.8594442414,0.254237288136,0.241935483871,0.14742014742,0.147058823529,0.790651742956,1366.27873792,1435.75053816,2356.25189125,2362.04120793,2362.04120793,49.81,1,0,1,0,0.00108542166049,0.99891457834,6.8257867403,0,0.999782087601,0.9998910438,8.43141741439,9.12456459495,0.69314718056,1.60563067409,2.29877785465,1872.3,4.12252869564,1452,2,0.2,0.0523359562429,0.998629534755,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:13:00,train,exact,133.9,51.78,51780,446576,23123.70528,61.5,63.4,52.5,49,56.6,226.4,12959.06,23.4,198,249,419,401,316.75,198,419,95.190269986,0.30303030303,0.240963855422,0.143198090692,0.149625935162,0.836818184306,1271.8037904,1599.3896152,2691.34236453,2575.72383813,2691.34236453,49.89,1,0,1,0,0.000963499420626,0.999036500579,6.94493867143,0,0.999806875241,0.999903437621,8.55217416031,9.24532134087,0.69314718056,1.60723548888,2.30038266944,1924.6,4.30968077102,1453,2,0.216666666667,0.0566927875634,0.998391670557,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:14:00,train,right_censored_at_50,132.5,46.68,46680,466845,21792.3246,61.1,63.8,51.1,48.9,56.225,224.9,12806.07,24.9,229,217,426,407,319.75,217,426,97.0756792405,0.262008733624,0.276497695853,0.140845070423,0.14742014742,0.82677164732,1386.2339815,1313.5928995,2578.758411,2463.7433645,2578.758411,50,2,0,0,1,0.00107112253642,0.998928877464,6.83904808097,1,0.999785775493,0.999892887746,8.44848599341,9.14163317397,0.69314718056,1.60943791243,2.30258509299,1900.9,4.07180113314,1454,2,0.233333333333,0.0610485395349,0.998134798422,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:15:00,train,right_censored_at_50,131.9,40.86,40860,470170,19211.1462,63,62.8,50.3,50.2,56.575,226.3,12962.97,25.3,242,239,406,413,325,239,413,84.5428885241,0.247933884298,0.251046025105,0.147783251232,0.145278450363,0.792041610997,1291.415939,1275.4066505,2166.590377,2203.9453835,2203.9453835,50,2,0,0,1,0.001223690651,0.998776309349,6.70588386294,1,0.99975526187,0.999877630935,8.31532177538,9.00846895594,0.69314718056,1.60943791243,2.30258509299,1888,4.0155688368,1455,2,0.25,0.0654031292301,0.997858923239,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:16:00,train,exact,133.7,47.13,47130,471401,22217.12913,63.5,61.9,55.5,52.8,58.425,233.7,13731.95,17.1,248,232,411,399,322.5,232,411,82.8024758084,0.241935483871,0.258620689655,0.14598540146,0.15037593985,0.796917514836,1530.51334007,1431.77054393,2536.45557568,2462.39847857,2536.45557568,49.68,1,0,1,0,0.00105410566518,0.998945894335,6.85506258229,0,0.999787820921,0.99989391046,8.45807992692,9.15122710748,0.69314718056,1.60301734463,2.29616452519,1957.3,4.15209131928,1456,2,0.266666666667,0.0697564737441,0.99756405026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:17:00,train,exact,134.6,46.19,46190,460374,21264.67506,66.2,64.5,53.3,52.8,59.2,236.8,14171.42,24.6,239,251,412,421,330.75,239,421,85.9138376515,0.251046025105,0.239043824701,0.145631067961,0.142517814727,0.778238732494,1411.73814982,1482.62040002,2433.62392353,2486.78561118,2486.78561118,49.74,1,0,1,0,0.00107685646244,0.998923143538,6.83370916505,0,0.999783502923,0.999891751461,8.43793351043,9.13108069099,0.69314718056,1.60422434538,2.29737152594,1962.5,4.26283847481,1457,2,0.283333333333,0.0741084901954,0.997250185099,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:18:00,train,exact,133.7,48.45,48450,463820,22472.079,63.5,64.7,46.7,51.8,56.675,226.7,13082.47,29.7,227,254,409,402,323,227,409,83.0873034825,0.264317180617,0.236220472441,0.146699266504,0.149253731343,0.796490650905,1416.98942583,1585.53001833,2553.07786417,2509.382155,2553.07786417,49.7,1,0,1,0,0.0010257997936,0.998974200206,6.88228268422,0,0.999793601651,0.999896800826,8.48570252432,9.17884970488,0.69314718056,1.60341984011,2.29656702067,1894.4,4.08434306412,1458,2,0.3,0.0784590957278,0.996917333733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:19:00,train,right_censored_at_50,132.2,46.9,46900,469706,22029.2114,64.5,60.6,53.6,51.9,57.65,230.6,13399.18,19.6,237,220,419,408,321,220,419,92.7766134325,0.253164556962,0.272727272727,0.143198090692,0.147058823529,0.816148743911,1450.25641717,1346.22958556,2563.95543794,2496.64395867,2563.95543794,50,2,0,0,1,0.00106609808102,0.998933901919,6.84374994901,1,0.999786780384,0.999893390192,8.45318786144,9.146335042,0.69314718056,1.60943791243,2.30258509299,1938.3,4.12662388813,1459,2,0.316666666667,0.0828082075122,0.996565502498,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:20:00,train,right_censored_at_50,138.4,44.87,44870,453551,20350.83337,61.7,62.5,54.1,50.9,57.3,229.2,13230.76,19.2,260,272,415,419,341.5,260,419,75.6323343551,0.230769230769,0.220588235294,0.144578313253,0.143198090692,0.739133870008,1469.78241006,1537.61852129,2345.99884682,2368.6108839,2368.6108839,50,2,0,0,1,0.0011143302875,0.998885669713,6.79950169354,1,0.999777133943,0.999888566971,8.40893960598,9.10208678654,0.69314718056,1.60943791243,2.30258509299,1862.2,4.10582271894,1460,2,0.333333333333,0.0871557427477,0.996194698092,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:21:00,train,right_censored_at_50,134.8,42.14,42140,467502,19700.53428,63.3,64.8,53.3,52.9,58.575,234.3,13845.23,21.9,231,232,390,434,321.75,231,434,91.581589307,0.25974025974,0.258620689655,0.153846153846,0.138248847926,0.810455951168,1264.1176163,1269.58998693,2134.224547,2375.00885487,2375.00885487,50,2,0,0,1,0.00118652112008,0.99881347888,6.73672968193,1,0.999762695776,0.999881347888,8.34616759436,9.03931477492,0.69314718056,1.60943791243,2.30258509299,1985.7,4.24746846003,1461,2,0.35,0.0915016186634,0.995804927575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:22:00,train,right_censored_at_50,134.4,44.67,44670,460754,20581.88118,63.5,65.2,52.4,51.1,58.05,232.2,13640.26,25.2,242,238,416,408,326,238,416,86.0581198958,0.247933884298,0.252100840336,0.144230769231,0.147058823529,0.791324317394,1383.55979043,1360.69103357,2378.35071413,2332.6132004,2378.35071413,50,2,0,0,1,0.00111931945377,0.998880680546,6.79503440892,1,0.999776136109,0.999888068055,8.40447232135,9.09761950191,0.69314718056,1.60943791243,2.30258509299,1931.3,4.19160766917,1462,2,0.366666666667,0.0958457525202,0.995396198367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:23:00,train,right_censored_at_50,132.5,43.06,43060,465795,20057.1327,63,63.4,54,49.3,57.425,229.7,13335.05,23.1,225,198,419,408,312.5,198,419,101.524627554,0.266666666667,0.30303030303,0.143198090692,0.147058823529,0.859953883919,1253.57079375,1103.1422985,2334.42738925,2273.141706,2334.42738925,50,2,0,0,1,0.00116117045982,0.99883882954,6.75832676549,1,0.999767765908,0.999883882954,8.36776467792,9.06091185848,0.69314718056,1.60943791243,2.30258509299,1972,4.23362208697,1463,2,0.383333333333,0.100188061612,0.994968518251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:24:00,train,right_censored_at_50,132.1,43.72,43720,459909,20107.22148,63.2,64,52.6,50.3,57.525,230.1,13387.09,24.3,243,242,414,424,330.75,242,424,88.3215007798,0.246913580247,0.247933884298,0.144927536232,0.141509433962,0.781284434739,1357.2374499,1351.6521106,2312.3304702,2368.1838632,2368.1838632,50,2,0,0,1,0.00114364135407,0.998856358646,6.77353793686,1,0.999771271729,0.999885635865,8.3829758493,9.07612302986,0.69314718056,1.60943791243,2.30258509299,1918.8,4.17212970392,1464,2,0.4,0.104528463268,0.994521895368,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:25:00,train,exact,132.6,46.64,46640,468725,21861.334,63.5,63.8,52,51.3,57.65,230.6,13438.38,24,241,204,434,414,323.25,204,434,101.841482216,0.248962655602,0.294117647059,0.138248847926,0.144927536232,0.826256686819,1463.49485944,1238.80892667,2635.50526556,2514.05341,2635.50526556,49.75,1,0,1,0,0.00106668096055,0.998933319039,6.84320335742,0,0.999785591767,0.999892795883,8.44762872803,9.14077590859,0.69314718056,1.60442537061,2.29757255117,1956.4,4.17387594005,1465,2,0.416666666667,0.108866874852,0.994056338222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:26:00,train,exact,134.6,49.33,49330,460078,22695.64774,64.2,65.2,51.1,52.6,58.275,233.1,13750.65,25.7,223,229,419,414,321.25,223,419,95.2900178403,0.269058295964,0.262008733624,0.143198090692,0.144927536232,0.819192656513,1405.86929056,1443.69537013,2641.52122307,2609.9994901,2641.52122307,49.7,1,0,1,0,0.00100750050679,0.998992499493,6.90028276113,0,0.9997972836,0.9998986418,8.50370260123,9.19684978179,0.69314718056,1.60341984011,2.29656702067,1982.7,4.30948665226,1466,2,0.433333333333,0.113203213768,0.993571855677,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:27:00,train,right_censored_at_50,131.5,46.13,46130,446353,20590.26389,65.6,61,48.7,51.5,56.7,226.8,13048.3,26.4,240,224,415,418,324.25,224,418,92.4293649226,0.25,0.267857142857,0.144578313253,0.143540669856,0.805976125967,1372.68425933,1281.17197538,2373.5998651,2390.75841834,2390.75841834,50,2,0,0,1,0.00108389334489,0.998916106655,6.82719577112,1,0.999783221331,0.999891610666,8.43663368356,9.12978086412,0.69314718056,1.60943791243,2.30258509299,1904.4,4.26657824637,1467,2,0.45,0.117537397458,0.993068456955,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:28:00,train,right_censored_at_50,131.4,42.15,42150,469774,19800.9741,58.7,63.8,48.1,48.4,54.75,219,12172.3,26,240,236,425,406,326.75,236,425,89.0150970342,0.25,0.254237288136,0.141176470588,0.147783251232,0.793197009955,1320.06494,1298.06385767,2337.61499792,2233.10985683,2337.61499792,50,2,0,0,1,0.0011862396204,0.99881376038,6.736966958,1,0.999762752076,0.999881376038,8.34640487044,9.039552051,0.69314718056,1.60943791243,2.30258509299,1811.2,3.85547092857,1468,2,0.466666666667,0.121869343405,0.992546151641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:29:00,train,exact,133.8,46.24,46240,450513,20831.72112,65.5,61.5,52.4,52.6,58,232,13585.02,22,239,233,442,417,332.75,233,442,97.1760644398,0.251046025105,0.257510729614,0.135746606335,0.143884892086,0.78818825314,1382.9948188,1348.2752836,2557.6724264,2413.0076964,2557.6724264,49.82,1,0,1,0,0.00107742214533,0.998922577855,6.83318399351,0,0.999783737024,0.999891868512,8.43901541035,9.13216259091,0.69314718056,1.60583141684,2.2989785974,1930,4.28400512305,1469,2,0.483333333333,0.126198969136,0.99200494968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:30:00,train,right_censored_at_50,133.5,48.11,48110,468053,22518.02983,59.8,65.4,52.4,50.1,56.925,227.7,13108.97,22.7,230,237,413,440,330,230,440,97.0025772853,0.260869565217,0.253164556962,0.145278450363,0.136363636364,0.795676208906,1438.65190581,1482.43696381,2583.31842216,2752.20364589,2752.20364589,50,2,0,0,1,0.00103928497194,0.998960715028,6.86922232927,1,0.999792143006,0.999896071503,8.4786602417,9.17180742226,0.69314718056,1.60943791243,2.30258509299,1902.6,4.0649242714,1470,2,0.5,0.13052619222,0.991444861374,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:31:00,train,right_censored_at_50,131.8,43.59,43590,457241,19931.13519,63.9,61.1,50.8,51.9,56.925,227.7,13090.67,22.3,245,245,427,413,332.5,245,427,87.6398881788,0.244897959184,0.244897959184,0.140515222482,0.145278450363,0.775589591213,1356.42447821,1356.42447821,2364.05409059,2286.54412041,2364.05409059,50,2,0,0,1,0.00114705207616,0.998852947924,6.7705600398,1,0.999770589585,0.999885294792,8.37999795224,9.0731451328,0.69314718056,1.60943791243,2.30258509299,1880.8,4.11336691154,1471,2,0.516666666667,0.134850930274,0.990865897387,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:32:00,train,right_censored_at_50,131.4,44.77,44770,467306,20921.28962,68,64.1,49.2,47.7,57.25,229,13428.74,35.2,219,218,437,439,328.25,218,439,109.752847343,0.27397260274,0.275229357798,0.137299771167,0.136674259681,0.823175991386,1272.71178522,1266.90031588,2539.61210109,2551.23503977,2551.23503977,50,2,0,0,1,0.00111681929864,0.998883180701,6.79727054581,1,0.99977663614,0.99988831807,8.40670845824,9.0998556388,0.69314718056,1.60943791243,2.30258509299,1951.3,4.17563652082,1472,2,0.533333333333,0.13917310096,0.990268068742,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:33:00,train,right_censored_at_50,135.2,45.13,45130,466911,21071.69343,63.2,61.5,48.6,52,56.325,225.3,12842.45,24.1,231,228,412,396,316.75,228,412,87.4396220257,0.25974025974,0.263157894737,0.145631067961,0.151515151515,0.820044373953,1352.10032843,1334.5405839,2411.5382481,2317.8862773,2411.5382481,50,2,0,0,1,0.00110791048083,0.998892089519,6.80527948739,1,0.999778417904,0.999889208952,8.41471739983,9.10786458039,0.69314718056,1.60943791243,2.30258509299,1906.2,4.08257676517,1473,2,0.55,0.143492621991,0.98965138682,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:34:00,train,right_censored_at_50,133.5,43.12,43120,461208,19887.28896,63.6,64.8,50.2,52.8,57.85,231.4,13551.88,25.4,232,220,400,411,315.75,220,411,89.9343510568,0.258620689655,0.272727272727,0.15,0.14598540146,0.827333363842,1281.62528853,1215.33432533,2209.69877333,2270.4654896,2270.4654896,50,2,0,0,1,0.00115955473098,0.998840445269,6.75971920015,1,0.999768089054,0.999884044527,8.36915711259,9.06230429315,0.69314718056,1.60943791243,2.30258509299,1975.6,4.28353367678,1474,2,0.566666666667,0.14780941113,0.989015863362,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:35:00,train,right_censored_at_50,130.9,46.69,46690,461770,21560.0413,62.7,64.1,52.3,49.9,57.25,229,13265.4,24.6,244,219,420,414,324.25,219,420,93.1943533697,0.245901639344,0.27397260274,0.142857142857,0.144927536232,0.807658921173,1461.29168811,1311.56917908,2515.33815167,2479.4047495,2515.33815167,50,2,0,0,1,0.00107089312487,0.998929106875,6.83926228254,1,0.999785821375,0.999892910688,8.44870019497,9.14184737553,0.69314718056,1.60943791243,2.30258509299,1920.9,4.15986313533,1475,2,0.583333333333,0.15212338619,0.988361510468,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:36:00,train,exact,131.1,44.76,44760,461018,20635.16568,64.6,63.8,55.4,51.7,58.875,235.5,13985.65,21.3,219,254,431,398,325.5,219,431,90.6104298632,0.27397260274,0.236220472441,0.139211136891,0.150753768844,0.800157980916,1255.3059122,1455.92557853,2470.48789113,2281.33220573,2470.48789113,49.92,1,0,1,0,0.00111528150134,0.998884718499,6.79864843836,0,0.999776586238,0.999888293119,8.40648506943,9.09963224999,0.69314718056,1.60783663107,2.30098381163,1976.7,4.28768507954,1476,2,0.6,0.15643446504,0.987688340595,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:37:00,train,right_censored_at_50,132.5,46.1,46100,441461,20351.3521,64,67.2,50.8,51.3,58.325,233.3,13824.17,29.1,233,215,411,411,317.5,215,411,93.7163272861,0.257510729614,0.279069767442,0.14598540146,0.14598540146,0.828551299975,1317.18473314,1215.42797264,2323.44603142,2323.44603142,2323.44603142,50,2,0,0,1,0.00108459869848,0.998915401302,6.82654522356,1,0.99978308026,0.99989154013,8.43598313599,9.12913031655,0.69314718056,1.60943791243,2.30258509299,1992.5,4.51342247673,1477,2,0.616666666667,0.160742565604,0.98699636656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:38:00,train,exact,134.1,42.82,42820,458453,19630.95746,61.9,61.9,51.5,49.5,56.2,224.8,12765.72,22.8,225,221,428,406,320,221,428,97.3216317167,0.266666666667,0.27149321267,0.140186915888,0.147783251232,0.826130046456,1226.93484125,1205.12266629,2333.90272024,2213.93575799,2333.90272024,49.75,1,0,1,0,0.00116184026156,0.998838159738,6.75775009854,0,0.999766464269,0.999883232135,8.36217546915,9.05532264971,0.69314718056,1.60442537061,2.29757255117,1901.2,4.14698998589,1478,2,0.633333333333,0.165047605861,0.986285601537,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:39:00,train,exact,133.9,43.94,43940,448512,19707.61728,63.1,65.1,53.1,52.8,58.525,234.1,13827.07,22.3,232,257,404,406,324.75,232,406,80.7383892581,0.258620689655,0.233463035019,0.148514851485,0.147783251232,0.788381827391,1270.04644693,1406.90490027,2211.63260587,2222.58128213,2222.58128213,49.75,1,0,1,0,0.0011322257624,0.998867774238,6.78356988233,0,0.999772416932,0.999886208466,8.38799525294,9.0811424335,0.69314718056,1.60442537061,2.29757255117,1956.9,4.36309396404,1479,2,0.65,0.169349503849,0.985556059058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:40:00,train,missing,134.7,46.83,46830,458745,21483.02835,61,65.6,50.8,50.5,56.975,227.9,13155.25,25.3,235,229,412,415,322.75,229,415,90.7809864454,0.255319148936,0.262008733624,0.145631067961,0.144578313253,0.807537263775,1402.36435062,1366.55930337,2458.6132445,2476.51576812,2476.51576812,,0,1,0,0,,,,0,0.99978646167,0.999893230835,8.45169420918,9.14484138974,0.69314718056,,,1909.8,4.16309714547,1480,2,0.666666666667,0.173648177667,0.984807753012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:41:00,train,exact,130.8,44.08,44080,448167,19755.20136,63,65.1,51.6,50.1,57.45,229.8,13379.58,26.4,215,230,413,434,323,215,434,100.913329149,0.279069767442,0.260869565217,0.145278450363,0.138248847926,0.823466630949,1179.82452567,1262.13786467,2266.36060047,2381.59927507,2381.59927507,49.75,1,0,1,0,0.00112862976407,0.998871370236,6.78675098022,0,0.999773139746,0.999886569873,8.39117635083,9.08432353139,0.69314718056,1.60442537061,2.29757255117,1948.1,4.34681714629,1481,2,0.683333333333,0.177943545474,0.984040697646,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:42:00,train,right_censored_at_50,133.3,49.32,49320,447766,22083.81912,62.4,61.9,52.5,52.1,57.225,228.9,13196.03,19.7,246,235,413,422,329,235,422,88.6425405773,0.243902439024,0.255319148936,0.145278450363,0.142180094787,0.78668013311,1509.0609732,1441.582637,2533.5048046,2588.7143524,2588.7143524,50,2,0,0,1,0.00101378751014,0.99898621249,6.89406195185,1,0.999797242498,0.999898621249,8.50349986428,9.19664704484,0.69314718056,1.60943791243,2.30258509299,1909.4,4.26428089672,1482,2,0.7,0.182235525492,0.983254907564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:43:00,train,right_censored_at_50,135.1,44,44000,470020,20680.88,63.6,62.8,53.1,51.3,57.7,230.8,13440.1,22,236,216,404,425,320.25,216,425,94.806052022,0.254237288136,0.277777777778,0.148514851485,0.141176470588,0.821706387987,1355.74657778,1240.8528,2320.85431111,2441.49277778,2441.49277778,50,2,0,0,1,0.00113636363636,0.998863636364,6.77992190747,1,0.999772727273,0.999886363636,8.38935981991,9.08250700047,0.69314718056,1.60943791243,2.30258509299,1960.8,4.17173737288,1483,2,0.716666666667,0.186524036009,0.982450397726,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:44:00,train,exact,135,45.55,45550,465671,21211.31405,61.9,62.1,51,52.2,56.8,227.2,13013.86,20.8,220,219,411,418,317,219,418,97.5320460157,0.272727272727,0.27397260274,0.14598540146,0.143540669856,0.836225946783,1296.24696972,1290.35493804,2421.62502071,2462.86924247,2462.86924247,49.64,1,0,1,0,0.00108979143798,0.998910208562,6.82176894235,0,0.999780461032,0.999890230516,8.42398080969,9.11712799025,0.69314718056,1.60221186734,2.2953590479,1931.3,4.14734866462,1484,2,0.733333333333,0.190808995377,0.981627183448,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:45:00,train,right_censored_at_50,133.5,47.31,47310,457017,21621.47427,62.9,62.7,49.9,51.2,56.675,226.7,12999.15,24.5,226,223,391,404,311,223,404,86.6285172446,0.265486725664,0.269058295964,0.153452685422,0.148514851485,0.836512558535,1357.34810695,1339.33021172,2348.33234433,2426.4098903,2426.4098903,50,2,0,0,1,0.00105685901501,0.998943140985,6.8524539632,1,0.999788628197,0.999894314098,8.46189187563,9.15503905619,0.69314718056,1.60943791243,2.30258509299,1927,4.21647334782,1485,2,0.75,0.195090322016,0.980785280403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:46:00,train,right_censored_at_50,136.5,41.42,41420,458463,18989.53746,63.3,61.6,51.3,51.7,56.975,227.9,13106.03,21.9,249,243,423,413,332,243,423,86.0987804792,0.240963855422,0.246913580247,0.141843971631,0.145278450363,0.774999857663,1313.44300765,1281.79377855,2231.27065155,2178.52193638,2231.27065155,50,2,0,0,1,0.00120714630613,0.998792853694,6.71949612952,1,0.999758570739,0.999879285369,8.32893404196,9.02208122252,0.69314718056,1.60943791243,2.30258509299,1888.8,4.11985263805,1486,2,0.766666666667,0.199367934417,0.979924704621,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:47:00,train,right_censored_at_50,133.9,40.55,40550,454936,18447.6548,63.5,62.6,47.5,50.8,56.1,224.4,12787.9,27.8,236,239,415,415,326.25,236,415,88.7563378019,0.254237288136,0.251046025105,0.144578313253,0.144578313253,0.794439939746,1209.34625911,1224.71930478,2126.60465056,2126.60465056,2126.60465056,50,2,0,0,1,0.00123304562269,0.998766954377,6.69826805412,1,0.999753390875,0.999876695438,8.30770596655,9.00085314711,0.69314718056,1.60943791243,2.30258509299,1866.6,4.10299470695,1487,2,0.783333333333,0.20364175114,0.979045472485,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:48:00,train,right_censored_at_50,134.6,41.13,41130,461414,18977.95782,63.8,66.2,51.5,49.6,57.775,231.1,13565.29,28.9,219,223,429,412,320.75,219,429,99.9409200478,0.27397260274,0.269058295964,0.13986013986,0.145631067961,0.828522106525,1154.49243405,1175.57905385,2261.53997355,2171.9218394,2261.53997355,50,2,0,0,1,0.0012156576708,0.998784342329,6.7124700558,1,0.999756868466,0.999878434233,8.32190796823,9.01505514879,0.69314718056,1.60943791243,2.30258509299,1967.3,4.26363309306,1488,2,0.8,0.207911690818,0.978147600734,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02 00:49:00,train,exact,133.1,48.09,48090,451381,21706.91229,63,62.7,52.6,49.5,56.95,227.8,13117.3,23.6,221,229,414,411,318.75,221,414,93.7986540415,0.27149321267,0.262008733624,0.144927536232,0.14598540146,0.824414883986,1332.56322669,1380.80080956,2496.29491335,2478.20581978,2496.29491335,49.98,1,0,1,0,0.00103930131004,0.99896069869,6.86920660886,0,0.999792056561,0.99989602828,8.47824444128,9.17139162184,0.69314718056,1.60903783241,2.30218501297,1931.5,4.27909016995,1489,2,0.816666666667,0.212177672156,0.977231106463,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
